Age,Total Work Experience,Number of years in city,Cost to Request Ratio,Cibil score,Overdrafts past12months,Total bounces past12months
55.83,3,5,0.524898444,822,0,0
63.25,3,1,0.410964875,757,0,0
32.08,1,5,0.951203272,808,1,0
34.5,2,2,0.321487587,780,0,0
51.5,1,4,0.559520379,813,0,0
60.58,1,5,0.827662895,809,0,0
49.5,1,6,0.838066079,828,0,0
38.42,2,6,0.848868106,770,1,2
59.5,5,6,0.394877335,850,0,0
64.92,2,3,0.85106383,820,0,0
43.42,1,6,0.82700123,728,0,3
22.67,2,5,0.821618191,802,0,4
47.25,1,6,0.750246792,748,0,0
34.2,3,5,0.458715596,841,0,0
33.92,1,4,0.805639476,748,0,0
33.75,3,6,0.847598431,769,0,0
59.92,5,6,0.415973378,852,0,1
38.17,2,5,0.679247627,751,0,0
29.7,2,5,1,752,1,1
36.58,1,6,1.199401925,749,0,1
36.25,1,6,1.197676899,775,0,2
61.67,1,6,0.928921165,808,0,0
38.9,2,4,0.899965801,759,0,0
47.3,3,6,0.744897142,789,1,4
35.83,1,5,1.197583699,791,0,0
57.3,1,6,0.624450484,817,1,3
31.9,2,4,0.697732112,716,0,0
47.5,3,4,0.847457627,606,0,0
47.17,2,6,0.845802513,807,0,0
54.9,1,5,0.656374711,785,0,0
42.92,1,3,0.899598537,844,0,0
60.92,5,6,0.746428689,796,0,0
54.42,1,6,0.600016902,749,0,0
34.5,1,4,0.847324651,812,0,0
40.08,1,6,0.827586207,821,0,0
28,2,4,0.827586207,822,0,0
40,1,5,0.707635009,661,0,0
29,2,6,0.768808347,768,4,10
38,1,3,0.870322019,802,0,0
46,1,5,0.847246449,807,0,0
31,1,6,0.762220381,770,0,0
53,1,5,0.564373898,865,0,0
38,2,6,0.839879154,815,0,0
45,1,3,1.5625,796,0,0
31,2,3,1.137980085,747,0,0
43,3,1,1.025648013,815,0,0
34,1,3,0.758082497,781,0,0
34,1,5,1.4,812,0,1
28,3,6,0.909090909,668,0,1
49,1,5,0.595135908,749,0,0
41,1,4,1.356184799,835,1,1
35,3,4,0.946395564,715,0,0
34.83,1,5,1.051709027,768,2,2
31.42,3,1,0.745762712,806,0,0
22.33,3,3,0.836320191,789,0,5
39.25,3,1,0.75,535,0,0
33.17,1,4,0.920245399,817,0,0
46.42,3,4,0.649087221,720,0,0
32.25,3,3,1,779,1,4
49,1,6,1.178861789,801,0,0
47.42,2,6,0.763358779,742,0,1
35.92,1,5,0.970637119,813,1,1
32,3,1,0.750750751,717,0,0
27.67,2,2,0.800730308,791,0,0
47.17,1,4,0.622355616,816,1,3
43.08,1,3,0.748768627,792,0,0
39.83,2,3,0.537957337,790,0,0
60.83,1,3,1.00581349,824,0,2
36.17,2,4,1.015529477,785,0,0
36,2,3,0.899130859,767,0,0
36.75,2,6,0.606445301,603,0,0
34,2,3,0.598808849,825,1,2
31.83,2,4,1,812,0,0
40.08,1,5,0.679487179,803,0,2
35.5,2,5,0.94690394,752,1,1
33.25,2,4,0.75,779,5,4
24.25,3,3,0.782883045,784,0,0
52.08,1,4,0.592452159,771,0,0
50.5,3,3,0.761304833,774,1,1
44.42,1,5,0.828040011,813,0,0
47,1,4,0.836123198,755,0,0
28.08,3,5,1,565,0,0
26.17,2,5,0.996591251,771,0,1
45.83,2,5,0.621619755,825,0,0
29.33,2,4,1.002033808,713,0,1
30.42,2,4,0.833197114,802,0,1
67.17,1,4,0.754574609,828,0,0
32.5,2,4,0.898754528,792,0,0
34.25,2,5,0.748745851,743,0,0
36.25,2,4,0.992163695,619,0,7
30.92,2,4,0.880553404,800,0,1
54.83,1,6,0.472632231,625,0,0
45.42,3,5,0.734284476,736,0,1
49.92,1,5,0.931975739,820,0,0
37.92,1,3,0.612920535,821,0,2
39.9,1,5,0.542253475,789,2,8
67.8,1,5,0.999998878,640,0,0
32.83,2,6,1.195518928,804,3,10
40.6,1,3,1.189767995,718,0,0
33.12,3,3,0.796192917,773,5,8
28.6,2,6,0.792513241,791,0,1
47.4,3,4,1.195995373,847,0,0
50.17,1,4,0.96969697,816,1,5
57.08,1,5,0.727883192,747,1,4
23.17,3,4,0.855283837,779,0,1
40.2,1,3,1.193928602,800,1,5
38.58,3,4,0.722222222,824,0,0
35.6,1,3,0.749157621,758,2,4
31.92,1,3,0.692041522,827,0,0
23.83,3,4,0.635188634,811,2,3
39.33,1,3,0.898270012,800,0,1
43,2,6,0.749016257,766,0,0
26.25,2,5,0.919364171,775,0,1
46.92,2,6,0.399745762,823,0,0
24.5,2,3,0.895013063,798,0,1
27.1,3,6,0.982511682,811,0,1
37.33,1,5,0.972384286,839,0,0
48.33,1,4,1.204140231,787,1,1
52,1,3,1.38848248,820,0,1
27.5,3,3,0.469629087,770,0,0
45.3,1,3,0.847942817,779,0,2
27.4,2,5,0.82512033,823,0,0
26.17,3,6,1,823,1,1
28.92,2,6,0.898319821,628,0,0
44,1,6,0.899770769,539,1,3
43.3,1,3,0.897750365,814,0,0
51.4,1,5,0.414340709,800,0,0
53.5,1,5,0.698735289,844,0,2
47.42,1,4,0.574751081,791,0,1
43.5,3,4,0.873015873,578,0,0
40.42,1,6,1.399512046,841,0,0
56.17,1,6,1.197729286,836,1,9
43.5,1,6,0.797756756,765,0,0
23.4,2,3,0.896873028,767,0,1
40.92,1,4,0.761904762,781,1,4
29.8,3,5,0.6847983,789,0,1
21.5,3,2,0.865666608,748,2,6
24.92,3,6,0.839136173,772,0,0
41.33,1,6,0.848213371,840,0,1
29.6,2,5,0.853394571,702,0,0
48.7,1,3,1.198610841,798,1,4
33.17,2,4,1.199036069,717,1,3
35.6,2,3,0.7904451,831,0,1
66.17,2,5,0.848981556,784,0,0
31.42,1,3,1.198070624,781,1,5
30.67,3,6,1.198931089,750,0,2
48.5,2,4,0.79848977,820,0,1
25.92,2,5,0.898247173,800,0,1
41.67,2,4,0.899674487,521,0,0
37.58,2,5,0.812577398,794,0,0
43.58,1,3,0.314907325,677,0,0
35,1,3,1,785,1,1
25.33,2,3,0.846826396,760,1,2
45.92,1,3,1.198144228,769,0,6
37,3,6,1.199550664,777,0,2
25.08,3,5,0.64617651,776,0,0
22.3,3,2,0.798428898,804,0,1
29.17,3,3,0.746799883,759,5,12
31.08,2,4,1.198263594,695,1,11
37.83,1,2,0.998900681,808,0,10
32.75,3,5,1.195257734,684,0,0
57.9,1,3,1.198896138,832,4,8
33.11,1,6,0.898506094,817,0,1
42.6,2,4,0.899555094,856,0,0
40.5,2,3,0.727164842,798,0,0
39.67,1,6,0.634065723,793,0,5
29.6,3,3,1,804,0,0
44.42,2,4,0.604726543,790,0,0
38.25,1,4,1.198614285,783,0,0
43.12,2,5,1.199216791,789,1,9
21.58,3,3,0.898496296,776,0,1
37.25,1,3,0.465551015,697,0,0
51.6,2,4,0.898914045,744,0,0
38.17,2,6,1,788,0,0
46.17,2,4,0.914814514,550,0,1
34.4,3,6,0.448782677,598,0,0
46.92,1,6,0.797887654,829,0,0
48.5,1,3,1.200046235,794,0,0
61.83,2,5,0.998978045,794,0,0
42.58,3,5,1.199274585,693,0,0
52.9,2,6,1.199989301,796,0,0
33.12,2,4,0.703300825,585,0,0
26.33,2,3,0.847207379,738,1,1
24.92,2,3,0.902768583,810,0,0
67.42,2,6,0.600001559,796,0,0
42.08,2,5,1.473079473,813,0,0
29.42,3,3,0.992300062,823,0,0
33.92,2,4,0.451892409,816,0,0
62.12,5,2,0.417781447,722,2,6
39.92,2,4,1.193365813,793,0,0
50.83,1,4,0.749815005,753,0,0
35.25,1,3,1.199971384,811,9,9
32.1,1,4,0.626779268,740,0,0
30.3,2,3,0.848931589,766,0,0
48.1,1,4,1.2,810,0,0
25.6,2,2,0.999711093,806,0,1
42.83,2,4,1,701,2,4
40.5,2,4,0.592561692,818,0,0
45.42,1,3,1.193772182,785,0,2
33.25,2,4,0.361261235,747,0,0
44.5,2,4,1.197925475,567,0,0
51.5,2,2,0.998353462,543,0,0
52.08,3,3,1.196820794,815,0,0
43.25,1,6,1.073675621,817,0,0
41.92,3,4,1.198989308,802,0,0
49.5,2,4,0.89603457,818,0,0
38.92,2,4,0.598791638,838,0,0
34.11,1,5,0.59436132,749,0,0
28.83,3,3,0.712213935,790,0,0
43.8,2,5,0.713657016,718,0,0
27.9,3,6,0.898613888,686,0,0
27.17,3,3,0.898387893,733,0,0
37.92,2,4,0.529585282,781,0,0
62.17,2,4,0.661981602,803,0,0
34.92,1,5,0.59436132,744,0,0
62.17,1,6,1.193853089,803,0,0
37.7,2,6,0.998201293,638,0,0
47.6,1,5,1,740,0,0
41.67,2,5,1.199653086,651,0,0
32.1,3,3,1.198287039,564,0,0
25.08,2,3,1,796,0,0
35.67,3,3,1.199090536,800,0,0
41.1,3,6,0.850012208,771,0,0
46.67,3,6,1,816,0,0
43.9,2,4,0.391786995,717,0,0
41.5,2,4,0.797465012,745,0,0
26.67,3,3,0.848476007,628,0,0
39.4,3,4,0.848960141,545,0,0
28.75,3,5,0.898305704,800,0,0
42.8,1,6,0.084922956,626,0,0
42.42,1,3,0.747483208,844,0,0
26.67,1,2,0.654932031,746,0,0
59.1,1,5,1.199765217,778,0,0
52.58,2,4,1.199581211,756,0,0
47.1,1,3,0.851981069,748,0,0
37.1,2,5,0.841366042,712,0,0
49,1,5,0.793330505,587,0,0
30.83,3,3,0.84493494,763,0,0
27.17,3,6,0.861931502,720,0,0
36.08,2,6,1.19760479,797,0,0
52,2,4,0.344263897,739,0,0
32.92,2,3,0.473214184,799,0,0
62.5,1,6,1.199895601,837,0,0
59.6,1,4,0.835159084,832,0,0
27.9,3,3,0.693996347,811,0,0
33.11,3,6,0.898506094,817,0,0
42,1,5,0.739957717,541,0,1
45,2,5,0.812182741,789,0,0
33,1,4,0.449710516,760,0,0
58,3,3,0.699604743,854,0,3
32,3,6,0.872201493,774,0,0
25.33,2,5,1,800,0,1
23,3,5,1,722,0,1
45.42,1,3,0.871794872,681,0,0
59.42,1,5,0.897922039,712,4,9
48.17,1,3,0.749096168,786,0,5
63.92,1,4,0.429664003,771,0,0
51.08,1,5,1.399999842,735,0,1
42.33,1,3,0.899723656,766,0,4
47.33,1,6,0.871132173,726,0,2
31.42,1,5,0.845777353,815,0,0
29,2,6,0.747127296,726,0,1
44.17,1,6,0.760390739,813,1,1
44.25,1,6,0.997988056,788,1,3
36.25,2,3,0.895294486,789,0,0
60,1,6,0.955654883,796,3,5
38.58,1,6,1.398897486,713,0,5
38,1,6,0.834042269,732,0,1
23.67,1,5,0.797989068,806,2,2
43,2,4,1.207136187,746,0,1
41.33,1,5,1.270071668,796,0,0
37.58,2,3,0.530475837,804,0,0
54.58,1,2,0.510770736,792,1,3
27.92,3,5,0.894481398,841,0,0
22.92,3,5,0.847944895,757,1,4
39.25,1,4,0.479866405,774,1,2
43.08,1,6,0.748154317,768,1,2
59.83,1,4,0.28288119,760,1,4
32.5,2,4,0.741773729,793,0,0
29.33,3,6,0.999536998,775,1,7
82.33,1,4,1,822,0,0
32.58,2,5,1.190324363,803,0,1
48,1,6,0.594546817,816,1,6
32.58,3,5,0.836796742,803,0,0
32.83,2,3,0.638197819,793,0,0
41.5,3,4,0.842434409,822,0,2
34.92,1,5,0.389910165,678,0,0
43,1,4,0.855955932,766,1,1
37.75,3,3,0.843889769,765,0,1
33.42,2,6,0.665526398,760,1,11
57.67,1,4,0.391249233,625,0,1
59.7,1,3,0.878112176,779,0,0
26.12,3,6,0.640264073,787,0,3
43.8,2,6,0.179834944,691,0,0
35.25,3,4,0.650982332,772,0,0
29.9,1,6,0.811399376,685,3,4
34.33,2,5,0.800426227,776,0,0
27.67,2,4,0.847331565,745,5,9
37.17,3,6,0.591583958,518,0,0
65.2,1,6,0.816775702,818,0,0
31.5,2,3,0.77036261,748,1,7
25.58,3,4,0.893993835,771,0,0
58.75,2,4,0.733675715,809,0,0
25.8,3,3,0.763411757,734,0,0
41.67,1,4,0.933070612,786,0,0
25.8,3,4,0.736767653,765,1,1
39.5,1,6,0.448005514,802,0,0
36.4,1,5,0.448955414,700,0,0
30.1,3,3,0.649245721,756,0,5
49.5,3,5,0.749508878,749,1,11
43.58,3,6,0.999912684,658,0,0
52.25,1,4,0.747987913,804,1,6
25.1,2,5,0.800004267,686,0,0
32.08,2,3,0.23880654,744,0,0
29.75,3,3,0.501309302,783,0,0
26.17,3,4,0.813303476,651,0,0
41.5,1,3,0.795918367,563,0,0
49.33,1,5,0.610008682,603,0,0
45.75,1,5,0.634614408,818,0,2
43.4,3,4,0.799530855,833,0,1
42.75,1,4,0.700546987,765,1,1
56.08,1,5,0.809018943,748,0,0
29.5,3,2,0.797924895,620,0,0
33.12,2,5,0.661685748,760,1,1
27.5,2,6,0.848742566,779,0,2
37.9,3,5,0.606357047,772,0,0
44.6,1,4,0.725166667,827,0,0
30,3,2,0.795152083,774,0,1
32.12,3,6,0.406199298,771,4,8
64.5,3,4,0.5,774,0,0
31.58,3,3,0.861111111,784,0,0
29.1,2,4,0.794168297,738,1,2
31.75,2,3,1.261855129,742,0,0
46.75,1,6,0.79828717,761,1,3
41.8,1,4,0.736534805,603,0,0
34.67,2,2,0.569449788,607,0,0
37.25,3,2,0.725588145,622,0,0
39.83,1,5,0.999995439,656,0,1
46.17,1,6,0.64981796,772,0,0
29.5,3,3,0.797147843,740,1,10
40.75,1,6,0.791694596,748,0,0
34.17,1,3,0.699090863,748,0,0
21.7,2,3,0.795590781,741,0,0
34.75,2,6,0.845294884,768,0,3
33.1,3,6,1.048629545,719,0,0
23.4,3,6,0.512366827,748,1,7
47.1,1,6,0.663497606,783,0,0
55.11,1,5,0.89861301,580,0,0
33.08,2,4,0.69763195,809,0,0
49.1,1,4,0.798989047,805,1,4
24.92,2,5,0.658741277,735,0,0
45.17,1,6,0.79094794,776,2,9
39.08,2,4,0.8486694,785,0,1
34.6,1,6,0.614503977,771,0,0
34.11,2,4,0.646069956,744,0,0
33.7,2,4,0.722677911,769,0,0
33.6,3,6,0.897328182,582,0,0
27.1,3,5,0.799704724,769,0,1
24.5,3,6,0.796723125,722,6,11
27.1,2,5,0.748189382,755,1,3
27,2,5,0.890944935,753,1,7
31.75,3,4,0.733414145,839,0,0
30.11,2,4,0.475712951,670,0,0
38.25,2,5,0.76723334,783,0,1
37.4,1,4,0.572347598,761,0,0
34.11,2,6,1.199142323,724,2,5
29.9,2,3,0.843028157,781,1,5
60.33,3,6,0.747094409,762,0,0
45.11,3,6,0.646287081,621,0,0
27.5,3,4,0.698345766,741,0,0
20.75,3,5,0.705607603,724,0,0
21.75,3,6,0.799680128,724,0,0
33.12,1,6,0.794186554,790,0,0
25.4,3,3,0.918259525,763,0,0
57.7,1,5,0.699940077,750,0,0
36.25,2,6,0.89889684,581,0,0
38.25,1,3,0.515442662,735,0,0
39.7,2,5,0.74992135,595,0,0
34.42,3,3,0.848381029,770,0,0
65.42,3,5,0.397479011,813,0,0
40.7,1,6,0.771338435,565,0,0
32.11,3,3,0.749180397,803,0,0
40.5,3,5,0.798679091,729,0,0
41.3,4,3,0.615384615,741,0,0
27.33,3,3,0.843622007,720,0,0
43.33,2,3,0.948616601,729,0,0
47.42,1,6,0.968041716,768,0,0
37,2,3,0.766423358,653,0,0
41,2,5,0.842073031,756,0,0
55,1,5,0.844854071,727,0,3
42,3,3,1.393404552,789,0,0
35,3,5,0.373357917,727,0,2
49,2,4,1.5625,712,0,0
45,3,3,0.767415827,755,2,10
36,1,4,0.586338317,742,0,0
46,3,4,0.734333303,588,0,0
64,1,3,0.906879921,805,0,0
64,3,3,0.408830744,786,0,0
38,2,4,1.399707174,788,0,1
43,3,6,0.647598489,829,0,0
70,2,4,1.381692573,824,0,0
48,3,1,0.74742268,724,0,0
42,3,3,0.965799058,789,0,0
31.42,2,5,0.848695652,804,2,5
39.75,2,4,1.399354144,595,0,2
29,2,3,1.201201201,718,0,0
46.92,3,5,1.399910834,702,0,0
29.33,2,4,1.354342857,758,0,0
49.08,1,5,1.399987018,804,0,0
37.67,3,4,1.399151217,800,0,0
43.17,3,5,1.399926281,848,0,0
26.33,3,5,0.799917999,723,0,0
51.42,3,5,0.322215449,805,0,0
29.17,2,3,0.848569435,666,0,1
36.33,2,4,0.558239399,849,0,0
35.92,3,3,1,809,1,2
36.08,2,5,1.299339168,763,0,1
37,3,4,1.399999038,774,1,1
54.08,3,4,1.399838962,691,0,1
36.92,3,4,1.224612813,748,2,5
47.83,1,3,1.30890884,804,2,5
29.67,3,2,0.443780746,740,0,0
38.92,2,4,1.4,756,0,1
48.58,1,5,1.199507534,820,0,3
35.67,1,5,0.9,674,0,0
32.67,3,3,0.691309548,722,0,0
33.08,2,3,0.65133547,798,0,0
28,3,4,1.399865385,787,0,1
37.25,1,4,0.733754019,625,0,0
30.25,2,4,0.644288383,740,0,0
37.92,1,4,1.142795006,800,0,0
40.25,2,4,0.696998492,842,0,0
29.58,3,3,0.958115043,795,0,0
39.08,1,5,1.198486856,721,0,0
26.42,2,4,1.399601058,774,6,7
26.17,3,3,0.352541471,718,0,1
35.67,3,3,1.397709834,774,0,1
40.58,3,6,0.803141891,774,0,0
37.5,2,4,0.729751061,774,0,0
25.92,2,3,0.423944378,823,0,0
48.67,2,3,0.944209176,767,0,1
36.75,2,4,0.597640515,587,3,4
32.67,2,4,0.797445682,771,0,1
40.58,2,6,0.749143836,743,0,0
32,3,5,0.749873237,723,0,0
44.58,1,5,0.748892304,751,0,0
28.5,2,3,0.497916667,766,0,2
31.67,2,4,1.199438238,807,1,2
41.83,1,5,0.444444444,825,0,0
40.83,2,4,0.471586289,849,1,1
48.5,2,5,0.751293029,622,0,0
53.75,1,4,0.999844819,716,0,0
38,2,3,1.398760125,825,0,1
38.92,1,5,0.700590832,773,0,4
33.92,3,4,1.199525581,773,0,0
25.75,3,4,0.799513896,693,3,6
57.83,1,3,0.999896827,803,0,0
30.08,2,4,0.598493755,667,1,6
25.08,2,3,0.799544051,811,0,0
47.58,3,3,9.90047547,785,3,11
61.83,2,3,0.740423364,840,0,3
31.5,2,2,1.198036952,803,0,0
51.58,1,4,1.196930855,637,0,0
31,3,4,1.195554081,771,0,0
46.08,3,5,0.898424949,863,0,0
46.17,3,5,0.371513807,860,0,0
53.5,1,4,1.195797772,794,1,4
30.25,3,6,0.898655611,819,0,2
26.75,3,3,0.64572578,774,1,2
41.5,3,4,0.791912167,767,4,4
33.25,3,6,0.985392109,797,0,0
49.17,3,3,0.849266731,797,0,1
32.25,1,4,1.199676739,783,0,0
30.25,2,3,0.89675845,777,0,2
34,3,4,0.693276706,778,1,12
44.58,3,5,0.898805947,554,0,0
31.17,3,2,0.084202791,491,0,0
39.67,3,2,0.898985043,791,1,4
40.17,3,2,0.536314958,462,3,10
42.17,1,6,0.876977584,773,1,1
32.83,1,4,0.468924626,764,1,1
51.5,1,3,0.872231972,639,0,0
31.75,1,5,0.7873281,772,0,0
25.33,3,3,0.798023578,726,0,0
35.58,2,3,0.898610512,761,0,0
59.12,3,5,1,769,0,1
27.11,2,3,0.558331705,787,0,0
59.67,3,5,0.798964486,779,0,1
30.92,2,4,0.848664191,741,0,0
31.75,3,4,0.84959553,807,2,7
54.2,3,3,1.199424658,772,0,0
46.58,1,6,1.197348036,801,1,1
38.5,1,3,0.722717417,790,0,0
45.42,3,2,1.399228903,807,0,2
28.9,2,2,0.799214565,705,1,2
40.9,1,6,0.839100753,767,0,0
39.08,1,5,1.198509055,734,1,2
28.7,3,5,0.89676936,723,0,0
33.08,3,3,1.199084234,728,0,1
46.08,3,3,1.198949006,791,0,0
24.1,3,4,0.594613923,720,0,0
39.5,2,6,0.657488132,577,0,1
37.4,2,5,0.883918383,722,1,4
53.5,3,5,0.8683531,785,0,0
33,1,6,1.005233386,510,0,0
31.42,2,3,0.705780709,637,0,1
47.11,1,4,0.890908281,766,0,1
40.7,3,6,0.624006465,707,0,1
31.08,2,4,0.805383376,785,0,2
21.5,3,5,0.748118241,809,0,6
29.4,3,3,0.596997231,719,0,0
40.58,1,5,0.898315342,791,1,7
30.1,3,2,0.064941583,643,6,12
37.2,2,4,1,595,4,3
19.83,3,4,0.044922879,720,0,0
33.17,1,3,0.399802787,704,1,8
50.5,1,5,0.898270012,707,0,0
37.08,4,3,0.997861251,788,0,0
30.33,1,4,0.424826474,807,1,3
35.1,2,3,0.807769795,806,0,0
40.12,3,4,0.994982799,756,0,2
34.25,3,4,0.641760649,813,1,3
40.58,1,2,1.199626013,776,1,2
54.5,1,6,1.199119816,796,2,10
29.3,2,6,0.690356003,789,0,1
29.33,3,3,1.199997419,732,0,0
49.83,2,5,1.199882938,625,0,2
34.58,1,3,0.84960736,795,0,0
27,2,4,0.77553768,765,0,5
26.12,2,2,0.908643471,754,0,0
61.5,5,6,0.638940211,764,1,1
36.92,3,4,0.870946109,778,0,0
26.12,3,5,1,769,0,4
34.1,2,4,0.580879312,769,0,0
32.4,2,3,0.899303392,746,0,0
33.33,2,5,0.947669376,701,1,9
30.11,2,5,0.661388784,762,0,0
55.25,1,6,0.79976582,807,4,9
43.5,2,5,0.849899034,802,1,5
52.92,1,5,0.540219064,767,1,1
43.7,2,5,0.699005708,752,0,3
23.08,3,5,0.899274785,699,0,0
37.4,2,4,1.197103011,559,0,0
50.75,2,5,0.748986591,766,10,12
36.08,2,5,1,790,0,0
30.5,3,4,1.19881096,728,6,10
40.5,1,4,0.896030334,813,1,5
35.33,2,4,0.894913514,763,0,0
27.58,3,3,0.896783863,647,0,0
37.75,1,5,0.712823814,801,0,0
39.8,2,4,0.896950256,526,0,0
32.9,1,3,0.771485882,749,0,0
48.42,3,6,0.432643141,544,0,0
31.58,2,4,0.059164806,784,0,5
35.08,1,4,0.908642009,761,1,4
34.3,3,5,0.700200963,771,0,1
37.17,3,4,0.416287671,817,1,1
28.1,3,4,0.898855142,658,0,0
34,1,4,0.776222197,784,0,0
31.75,3,4,0.646884749,818,1,9
41.5,1,4,0.849229544,810,1,0
47.67,3,6,1.010213793,803,0,0
43.12,1,5,0.841676773,545,1,2
42.12,1,4,0.649931682,795,1,1
37.6,1,4,0.898557306,744,1,6
41.8,1,5,0.851851883,684,0,1
28.5,3,3,0.899958141,723,1,3
41.8,3,2,0.842269131,822,0,0
33.9,2,6,0.952026889,728,1,11
36.5,3,3,0.849255434,773,1,4
44.58,3,3,0.847250672,783,0,0
43.67,1,6,0.89512204,860,0,0
27.4,2,6,0.671201886,768,1,9
40.67,2,4,1,792,1,4
48.67,2,6,1,805,0,0
44.33,2,5,1.399997635,743,0,0
52.67,1,3,1,807,0,0
36.5,3,4,1,728,0,0
39.8,1,4,0.849003416,832,0,2
30.6,3,6,0.846277032,620,0,0
42.75,3,3,1.139768139,605,1,2
42.4,1,6,2.268787832,731,0,5
25.1,2,4,0.701648031,747,1,0
37.1,3,3,0.849986569,792,0,0
36.1,3,6,0.847917336,816,0,0
27.5,3,3,0.990880596,706,1,6
33.1,3,4,0.51633854,770,0,1
34.75,1,6,0.647346025,771,0,0
36.7,1,5,0.898880944,555,0,0
34.4,3,4,0.849568816,749,0,0
41.7,1,3,0.999024182,812,1,3
31.5,3,3,1,803,0,0
43.25,1,6,1.2,773,1,3
40.33,2,5,1.2,743,1,7
43.7,3,3,0.697451483,561,0,0
39.08,1,4,1.2,750,1,4
47.9,3,2,0.798180453,766,7,10
30.12,3,5,0.797896122,533,0,0
28.75,3,4,0.477432812,753,0,1
40.7,2,3,0.849613098,804,0,3
32.58,3,2,1,818,0,0
53.58,3,3,0.996765496,815,0,0
33.6,3,3,1.197519658,821,0,1
29.58,3,6,0.879968239,785,0,1
31,2,6,1.398569264,789,0,0
60.67,1,5,0.562434441,827,0,4
26.75,3,3,0.796499152,769,1,1
23.67,3,6,0.849075655,781,2,8
31.75,2,5,0.377934948,587,0,0
33.67,3,4,1,779,0,2
33.92,2,3,1,774,0,2
38.33,1,4,0.798600236,751,1,1
23.75,3,5,0.711755834,800,0,0
33,2,3,0.896957762,754,0,0
27.08,3,6,0.598494593,711,0,0
27.75,3,5,1,766,1,3
33.67,2,3,0.848586746,820,0,0
29.75,3,3,0.748652621,765,0,0
28.92,3,3,0.748720757,713,0,0
29.17,3,3,0.940054935,680,2,6
42.11,2,3,0.699519107,750,0,0
36.75,1,2,0.790879693,767,1,1
44.75,2,2,0.840889661,774,1,1
42.5,2,6,0.847925383,796,0,0
28.2,3,6,1.196129247,752,1,1
31.58,2,6,0.798363901,740,0,0
27.6,3,3,0.866146978,569,0,0
30.1,3,3,0.794499942,725,0,0
27.58,3,3,0.862557205,784,1,5
31.8,3,3,0.387936782,752,0,2
54.58,1,4,1.199659211,824,1,2
33.11,3,3,0.746717914,765,0,0
50.42,2,6,0.893946611,743,0,0
40.92,3,3,0.999662619,822,0,1
33.42,2,4,0.813480456,700,2,4
50.1,1,6,1.083943277,785,0,0
37.7,2,5,1,789,11,11
45.92,3,6,1.157801539,792,1,1
38.58,1,5,0.840407699,618,1,5
43.17,2,3,0.796820685,756,1,8
39.42,2,5,1.399920076,561,0,0
30.08,3,6,0.799384344,772,5,6
59.67,2,6,0.672980419,661,0,0
58.67,2,6,1,832,0,1
41.1,1,4,0.84009183,784,0,0
30,2,6,0.898725902,823,7,7
28.67,3,3,0.799779543,758,0,0
46.42,1,3,0.859512656,751,0,0
29.2,2,6,1.197049937,796,2,8
30.8,2,3,0.797793223,815,0,0
22.83,3,6,0.64331122,787,0,0
32.5,3,4,0.847757171,771,0,1
39.33,2,6,0.4310408,821,0,0
28.75,2,3,0.798761952,803,0,0
30.11,2,6,0.999858004,597,0,0
40.2,1,6,0.461537751,777,0,0
34.42,3,5,0.795940702,817,0,0
30.92,3,3,0.894433869,770,0,0
54.7,2,3,0.733804145,848,0,0
30.25,3,3,0.878229139,760,0,0
38.5,2,4,0.636705431,807,0,0
47.2,1,5,0.882037483,843,0,0
48.58,3,3,0.794012557,791,0,0
37.67,2,5,0.69432792,802,0,0
32.75,2,2,1.399937875,779,0,0
28.4,2,3,0.859389547,772,0,0
27.67,2,2,0.509928777,780,0,1
38.1,3,4,1.199984691,776,0,0
25.58,3,3,0.762205225,703,0,0
34.1,3,2,0.875,722,0,0
28.1,3,2,0.707600445,767,0,0
48.12,3,3,1.199424658,783,0,0
33.8,3,3,0.849406194,564,0,0
25.67,2,3,0.63500127,767,0,0
30.17,3,3,0.849139539,720,0,0
31.33,3,2,0.799897202,770,0,0
38.12,2,5,0.423027461,789,1,6
32.25,1,6,1,808,0,0
30.3,3,2,0.411955,550,0,0
25,2,2,0.936343265,739,1,5
33.7,3,4,0.697724345,771,0,0
52.9,3,3,1.199972795,675,1,3
42.5,3,3,0.898706366,783,1,3
26.92,3,5,0.427840433,719,0,0
29.1,2,3,1.142958271,740,2,6
34.17,3,3,0.793335978,737,3,7
36.11,2,3,0.949757812,778,0,0
40.75,3,5,0.595481379,768,0,0
46.83,2,3,0.849860256,821,0,1
29.17,3,3,0.847960655,600,1,1
37.58,1,6,0.696240398,828,0,3
37.75,3,4,1,719,0,0
26.5,3,3,1,750,1,4
28.8,3,5,0.650469494,771,0,1
39.67,3,6,0.59571599,843,0,2
52.6,1,5,0.008466242,771,0,1
30.83,3,3,0.84989,720,0,0
31.92,2,4,0.508149161,621,0,0
53.83,1,3,0.401333497,760,1,3
27.6,3,3,0.799931434,722,0,0
35.33,3,6,0.704685333,769,0,0
54.83,3,3,0.710801518,698,0,2
42.5,3,4,0.818269968,735,5,3
33.5,2,5,0.310066367,565,1,4
32.12,3,4,0.875190097,704,1,2
43.83,2,3,0.103181191,717,0,0
36.5,2,3,0.551903937,804,1,7
38.11,1,6,1.199637682,796,1,3
26.92,2,5,0.897987057,781,0,0
35.25,1,6,0.799507153,737,0,0
50.12,3,3,0.855933087,721,0,0
48.1,3,4,0.2672743,818,0,0
